EmpID,FirstName,LastName,StartDate,ExitDate,Title,ADEmail,EmployeeStatus,EmployeeType,TerminationDescription,DepartmentType,DOB,GenderCode,LocationCode,Current Employee Rating
150,Elliot,Phillips,29-May-21,03-Sep-22,BI Developer,elliot.phillips@bilearner.com,Terminated for Cause,Contract,Item many international assume almost whole.,IT/IS,30-08-1961,Female,59443,3
151,Iris,Preston,21-Jul-21,03-Sep-22,Data Analyst,iris.preston@bilearner.com,Active,Contract,According term along ago leave.,IT/IS,19-02-1983,Male,93589,4
152,Kyler,Cherry,09-Nov-19,03-Sep-22,Production Technician I,kyler.cherry@bilearner.com,Active,Part-Time,Foot station left people foot.,Production       ,11-12-1956,Female,63776,3
153,Katrina,Lambert,24-Sep-19,04-Apr-22,Network Engineer,katrina.lambert@bilearner.com,Active,Full-Time,Nice sit hotel doctor.,Executive Office,18-09-1975,Male,56727,3
154,Braxton,Rojas,19-Mar-23,04-Apr-23,Production Technician I,braxton.rojas@bilearner.com,Active,Contract,Race least white while real huge.,Production       ,09-11-1963,Female,88359,3
155,Dario,Whitney,10-Mar-23,04-Apr-23,IT Manager - DB,dario.whitney@bilearner.com,Active,Full-Time,Future where and.,IT/IS,11-12-1962,Male,62468,5
156,Travis,Cardenas,28-Oct-18,04-Aug-19,Production Technician I,travis.cardenas@bilearner.com,Active,Contract,Dream return commercial. Gas will interview.,Production       ,16-03-1970,Male,3588,2
157,Annabel,Wilkins,09-Dec-20,04-Aug-22,Production Technician I,annabel.wilkins@bilearner.com,Voluntarily Terminated,Contract,Smile high bar white spend forget choice near.,Production       ,27-01-1997,Male,6608,2
158,Nan,Singh,29-Jul-23,04-Aug-23,Administrative Assistant,nan.singh@bilearner.com,Active,Contract,Effort off over always. Form house mean treat.,Admin Offices,14-05-1984,Female,2330,3
159,Delaney,Bruce,08-Jul-22,04-Aug-23,Software Engineer,delaney.bruce@bilearner.com,Active,Part-Time,Party explain perhaps.,Software Engineering,05-08-1974,Female,18844,3
160,Ellie,Holder,04-Aug-23,04-Aug-23,Production Technician II,ellie.holder@bilearner.com,Active,Contract,Yeah deal great thousand church least fact.,Production       ,25-05-1989,Female,71853,3
161,Arjun,Gibson,16-Apr-23,04-Aug-23,Production Technician I,arjun.gibson@bilearner.com,Active,Full-Time,Money few season own goal social.,Production       ,12-12-1994,Female,89360,5
162,Anika,Robbins,13-Apr-22,04-Aug-23,Production Technician I,anika.robbins@bilearner.com,Active,Contract,Chance ever laugh sign indicate.,Production       ,26-04-1951,Male,18034,4
163,Kimberly,Beak,01-Jul-23,04-Aug-23,Production Technician II,kimberly.beak@bilearner.com,Future Start,Part-Time,Class table south receive democratic.,Production       ,19-01-1948,Female,2145,2
164,Juliana,Schroeder,13-Oct-18,04-Dec-19,Production Technician II,juliana.schroeder@bilearner.com,Voluntarily Terminated,Contract,Thing join brother throughout.,Production       ,12-03-1949,Female,18325,3
165,Shakira,Perry,08-Oct-20,04-Dec-22,Production Technician I,shakira.perry@bilearner.com,Voluntarily Terminated,Contract,Others suggest generation budget large west real.,Production       ,11-10-1948,Female,2176,3
166,Reilly,Moyer,01-Sep-20,04-Dec-22,Area Sales Manager,reilly.moyer@bilearner.com,Active,Contract,Cause military a sense. Doctor property may.,Sales,11-08-1994,Male,11765,2
167,Cason,Neal,20-Sep-18,04-Feb-21,Production Technician II,cason.neal@bilearner.com,Voluntarily Terminated,Contract,Public ask American affect market order.,Production       ,28-11-1989,Female,70817,4
168,Alayna,Hess,04-Aug-20,04-Feb-22,Network Engineer,alayna.hess@bilearner.com,Active,Full-Time,Brother reduce since no during.,IT/IS,08-06-1958,Female,48843,3
169,Bobby,Rodgers,28-Nov-21,04-Feb-22,Area Sales Manager,bobby.rodgers@bilearner.com,Active,Contract,Visit foot nearly radio treatment.,Sales,15-11-1983,Male,44553,3
170,George,Fritz,02-Feb-22,04-Feb-23,Production Technician I,george.fritz@bilearner.com,Active,Part-Time,Course appear wait police car.,Production       ,25-07-1975,Female,53426,3
171,Brenton,Zavala,08-Oct-22,04-Feb-23,Production Technician II,brenton.zavala@bilearner.com,Active,Contract,Century risk machine pay car region.,Production       ,15-03-1943,Male,82704,4
172,Jacey,Braun,05-Oct-19,04-Feb-23,Accountant I,jacey.braun@bilearner.com,Active,Contract,Realize view write beautiful.,Admin Offices,19-08-1976,Female,13405,3
173,Charlize,Rocha,14-Sep-18,04-Jan-19,Production Technician II,charlize.rocha@bilearner.com,Voluntarily Terminated,Part-Time,Past value city attorney could onto bed.,Production       ,04-01-1943,Female,75308,4
174,Anna,Von Massenbach,18-May-21,04-Jan-22,Production Technician I,anna.von massenbach@bilearner.com,Future Start,Contract,News quite number answer program.,Production       ,06-05-1951,Female,2124,1
175,Lyla,Wong,10-Jan-22,04-Jan-23,IT Manager - Support,lyla.wong@bilearner.com,Active,Full-Time,Run vote behind factor father.,IT/IS,22-04-1975,Female,25760,2
176,Ellie,Ortega,14-Nov-22,04-Jan-23,Production Technician I,ellie.ortega@bilearner.com,Voluntarily Terminated,Full-Time,Part not culture news. Here enter must.,Production       ,25-06-1983,Male,15989,5
177,Ethan,Rhodes,29-Dec-18,04-Jul-20,Production Technician I,ethan.rhodes@bilearner.com,Active,Contract,Upon situation late.,Production       ,04-06-1966,Female,93414,3
178,Roberto,Michael,10-Apr-21,04-Jul-22,Area Sales Manager,roberto.michael@bilearner.com,Active,Contract,Little imagine career he produce program.,Sales,24-05-1969,Female,13249,2
179,Paxton,Clarke,26-Dec-22,04-Jul-23,Production Technician I,paxton.clarke@bilearner.com,Voluntarily Terminated,Contract,Before room than city she.,Production       ,22-09-1952,Female,4549,3
180,Bryanna,Ibarra,04-Apr-20,04-Jul-23,Production Technician I,bryanna.ibarra@bilearner.com,Active,Full-Time,Town impact science learn break talk.,Production       ,21-12-1961,Male,36648,3
181,Heaven,Walls,08-Dec-22,04-Jul-23,Production Technician I,heaven.walls@bilearner.com,Active,Contract,Until reason late off training situation.,Production       ,01-01-1943,Male,69873,3
182,Elyse,Morrow,15-Apr-22,04-Jul-23,Production Technician I,elyse.morrow@bilearner.com,Active,Contract,Create budget ground foot action note may.,Production       ,21-09-1979,Female,26467,2
183,Claudia N,Carr,20-Sep-22,04-Jul-23,Sr. DBA,claudia n.carr@bilearner.com,Future Start,Full-Time,City week discussion success month push.,IT/IS,17-03-1991,Female,1886,3
184,Jacquelyn,Johns,25-Feb-21,04-Jun-21,Shared Services Manager,jacquelyn.johns@bilearner.com,Active,Contract,Plant enjoy these drive themselves never hit PM.,Software Engineering,21-06-1980,Female,52448,3
185,Marilyn,Wiley,05-Nov-20,04-Jun-22,Data Analyst ,marilyn.wiley@bilearner.com,Active,Full-Time,Thought official else loss admit threat treat.,IT/IS,22-10-1982,Female,62911,2
186,Arabella,Hunter,26-Dec-19,04-Jun-22,Area Sales Manager,arabella.hunter@bilearner.com,Active,Part-Time,Ground bad official number stuff stop leader.,Sales,22-09-1956,Male,22260,2
187,Frankie,Franklin,25-Dec-19,04-Jun-23,Production Technician I,frankie.franklin@bilearner.com,Voluntarily Terminated,Full-Time,Line close that rich.,Production       ,03-11-1943,Female,73772,2
188,Taniya,Kane,10-Nov-21,04-Jun-23,Production Technician I,taniya.kane@bilearner.com,Leave of Absence,Contract,Think large why many.,Production       ,11-04-1973,Male,3403,1
189,Mohamed,Gay,31-Dec-20,04-Mar-21,Production Technician I,mohamed.gay@bilearner.com,Active,Contract,Article hope tree happy affect check people.,Production       ,14-12-1982,Female,66623,3
190,Prince,Petty,27-Sep-20,04-Mar-22,Production Technician I,prince.petty@bilearner.com,Leave of Absence,Part-Time,Reveal real paper peace usually fly know century.,Production       ,30-10-1995,Male,59765,2
191,Taylor,Mann,04-Jan-21,04-Mar-23,Production Technician II,taylor.mann@bilearner.com,Voluntarily Terminated,Full-Time,Young finally can fact.,Production       ,01-08-1953,Male,24806,3
192,Izabella,Barron,30-Apr-19,04-May-20,Production Technician II,izabella.barron@bilearner.com,Active,Part-Time,Positive far win six might.,Production       ,25-10-1950,Male,27412,3
193,Janessa,Mcconnell,08-Feb-20,04-May-20,Production Technician I,janessa.mcconnell@bilearner.com,Active,Part-Time,Simply game everyone despite line.,Production       ,20-08-1993,Male,93320,3
194,Judith,Carabbio,28-Aug-19,04-May-20,Software Engineer,judith.carabbio@bilearner.com,Active,Contract,Instead story skill financial who.,Software Engineering,21-12-1981,Female,2132,3
195,Isla,Becker,06-Jan-20,04-May-20,Production Technician I,isla.becker@bilearner.com,Leave of Absence,Part-Time,Affect organization we organization well sense.,Production       ,11-02-1954,Female,51348,5
196,Valery,Holder,11-Jul-19,04-May-21,Production Technician I,valery.holder@bilearner.com,Active,Part-Time,Daughter know consider.,Production       ,16-07-1961,Male,43421,3
197,Thaddeus,Lutz,16-Oct-21,04-May-22,Area Sales Manager,thaddeus.lutz@bilearner.com,Active,Contract,Also protect scientist. Fear result major the.,Sales,20-05-1977,Male,68985,2
198,Augustus,Drake,19-Aug-20,04-May-22,Production Technician I,augustus.drake@bilearner.com,Active,Part-Time,Other might rise today.,Production       ,09-08-1968,Male,90676,4
199,Nina,Panjwani,11-Oct-18,04-May-22,Production Technician I,nina.panjwani@bilearner.com,Voluntarily Terminated,Part-Time,Trip letter possible institution nothing.,Production       ,17-07-1945,Female,2351,3
200,Emmanuel,Franklin,26-Jul-21,04-May-22,Area Sales Manager,emmanuel.franklin@bilearner.com,Future Start,Contract,Inside week also so.,Sales,11-11-1999,Male,6074,2
201,Teagan,Rodriguez,26-Jan-22,04-May-23,Production Manager,teagan.rodriguez@bilearner.com,Terminated for Cause,Contract,Speak high idea reach both. Many policy rock six.,Production       ,20-06-1942,Male,16793,1
202,Deanna,Meza,05-Mar-23,04-May-23,Sales Manager,deanna.meza@bilearner.com,Active,Contract,I western water easy practice dinner none.,IT/IS,10-10-1974,Female,34659,3
203,Dheepa,Nguyen,10-Aug-18,04-Nov-19,Area Sales Manager,dheepa.nguyen@bilearner.com,Active,Full-Time,Alone once than. More condition pay far.,Sales,06-04-1948,Female,30428,3
204,Gwendolyn,Hogan,13-Sep-18,04-Nov-20,Area Sales Manager,gwendolyn.hogan@bilearner.com,Active,Full-Time,Almost across fly recent go.,Sales,20-11-1970,Male,12113,5
205,Taliyah,Yang,05-Jan-19,04-Nov-21,Production Technician I,taliyah.yang@bilearner.com,Leave of Absence,Full-Time,Star idea alone.,Production       ,28-08-1991,Female,97060,5
206,Donysha,Kampew,25-Jun-19,04-Oct-20,Sales Manager,donysha.kampew@bilearner.com,Voluntarily Terminated,Contract,Baby still now positive traditional head while.,Sales,29-09-1991,Female,19444,3
207,Jasmine,Rogers,25-Dec-20,04-Oct-21,Area Sales Manager,jasmine.rogers@bilearner.com,Active,Contract,Smile most around.,Sales,24-01-1948,Male,30228,2
208,Morgan,Velazquez,31-May-19,04-Sep-20,Production Technician I,morgan.velazquez@bilearner.com,Leave of Absence,Part-Time,Billion provide season another.,Production       ,15-03-1947,Male,33080,1
209,Konner,Villegas,19-Oct-18,04-Sep-21,Software Engineer,konner.villegas@bilearner.com,Future Start,Contract,Tree six high notice after news.,Software Engineering,28-04-1978,Female,5707,3
210,Destiney,Navarro,14-Aug-19,04-Sep-22,Administrative Assistant,destiney.navarro@bilearner.com,Active,Full-Time,Still box ten network apply.,Sales,18-12-1972,Female,62733,1
211,Dereon,Huffman,31-Jul-20,05-Apr-21,Production Technician II,dereon.huffman@bilearner.com,Active,Contract,Child lose recently.,Production       ,13-09-1978,Female,80929,3
212,Caylee,Nunez,26-Aug-20,05-Apr-23,Production Technician II,caylee.nunez@bilearner.com,Voluntarily Terminated,Contract,Start debate hot fact keep return.,Production       ,27-08-1983,Female,46678,3
213,August,Wiley,19-Feb-22,05-Apr-23,Production Technician I,august.wiley@bilearner.com,Active,Full-Time,Smile friend too now move end institution.,Production       ,16-06-1977,Male,8786,3
214,Teagan,Stevens,01-Mar-21,05-Apr-23,Production Technician I,teagan.stevens@bilearner.com,Active,Full-Time,Policy upon tend join individual direction yard.,Production       ,27-09-1983,Female,19987,2
215,Mollie,Jenkins,03-Apr-19,05-Aug-19,Accountant I,mollie.jenkins@bilearner.com,Active,Contract,Create although card she best and music.,Admin Offices,20-01-1973,Male,32101,3
216,Monique,Pierce,10-May-19,05-Aug-21,Network Engineer,monique.pierce@bilearner.com,Active,Contract,Participant candidate wonder growth agree.,Executive Office,11-07-1961,Male,40039,3
217,Levi,Hayden,10-Oct-20,05-Aug-22,Production Technician I,levi.hayden@bilearner.com,Active,Contract,Reason stock professional clear allow two town.,Production       ,10-08-1944,Female,18079,2
218,Angelique,Mathis,08-May-21,05-Aug-22,Production Technician II,angelique.mathis@bilearner.com,Active,Part-Time,Law safe yard market likely wife case action.,Production       ,14-02-1946,Female,47869,3
219,Jacquelyn,Austin,16-Apr-19,05-Aug-22,Accountant I,jacquelyn.austin@bilearner.com,Active,Full-Time,Rather middle organization officer.,Admin Offices,07-08-1982,Female,27947,2
220,Kaylynn,Odom,03-Jan-23,05-Aug-23,Production Technician I,kaylynn.odom@bilearner.com,Active,Part-Time,Sister thought loss hotel eight realize.,Production       ,26-09-1956,Male,51434,4
221,Pablo,Parker,24-Nov-22,05-Aug-23,Production Technician I,pablo.parker@bilearner.com,Active,Full-Time,Attention summer we. Suffer impact imagine we.,Production       ,26-08-1948,Male,76112,3
222,Derick,Rocha,28-Sep-18,05-Aug-23,Production Technician II,derick.rocha@bilearner.com,Voluntarily Terminated,Part-Time,Majority executive plan imagine.,Production       ,06-10-1950,Female,72750,1
223,Alani,Cooley,23-Dec-19,05-Aug-23,Production Technician I,alani.cooley@bilearner.com,Active,Part-Time,Huge degree pull hit.,Production       ,29-03-1987,Female,51176,1
224,Lillianna,Hull,14-Jun-22,05-Dec-22,Production Technician I,lillianna.hull@bilearner.com,Active,Part-Time,Enjoy relationship page billion.,Production       ,26-10-1991,Male,3213,2
225,Ean,Barajas,25-Jan-20,05-Feb-23,Production Technician II,ean.barajas@bilearner.com,Active,Full-Time,Than me read environment hour goal memory.,Production       ,09-06-1948,Female,60154,5
226,Meadow,Avery,27-Sep-21,05-Feb-23,Production Technician I,meadow.avery@bilearner.com,Voluntarily Terminated,Full-Time,Leader above room hand collection imagine.,Production       ,01-11-1987,Female,76772,3
227,Lamar,Kirk,21-May-19,05-Jan-20,Production Technician I,lamar.kirk@bilearner.com,Voluntarily Terminated,Part-Time,Since step style stage sound it.,Production       ,29-11-1978,Male,85827,4
228,Gretchen,Richards,27-Jun-22,05-Jan-23,President & CEO,gretchen.richards@bilearner.com,Active,Contract,Somebody air turn. Dark civil any serious.,Production       ,28-05-1994,Male,40201,1
229,Lizeth,Middleton,21-Oct-22,05-Jan-23,Production Technician II,lizeth.middleton@bilearner.com,Leave of Absence,Part-Time,North next animal laugh threat no.,Production       ,10-01-1969,Female,90024,1
230,Jean,Crimmings,21-May-19,05-Jan-23,Production Technician I,jean.crimmings@bilearner.com,Future Start,Contract,Whom summer common produce despite follow.,Production       ,09-04-1954,Female,1821,2
231,Ryland,Shepherd,29-Jul-20,05-Jan-23,Area Sales Manager,ryland.shepherd@bilearner.com,Future Start,Contract,Right cut matter arrive difference.,Sales,21-02-1945,Female,81905,3
232,Gage,Weeks,27-Dec-21,05-Jan-23,Software Engineer,gage.weeks@bilearner.com,Active,Full-Time,Face garden central since several food.,Software Engineering,23-04-1981,Male,61106,3
233,Kyan,Fritz,12-Aug-18,05-Jul-19,Production Technician II,kyan.fritz@bilearner.com,Voluntarily Terminated,Full-Time,Kid decision small fire year eat.,Production       ,05-03-1980,Female,60148,2
234,Ashley,Rose,13-Jan-22,05-Jul-22,Production Technician I,ashley.rose@bilearner.com,Active,Part-Time,Listen cover book.,Production       ,09-01-1973,Female,1886,3
235,Charity,Miranda,29-Jun-21,05-Jul-22,Area Sales Manager,charity.miranda@bilearner.com,Active,Full-Time,Pm local take example fund. Small heavy listen.,Sales,18-01-1999,Male,3763,4
236,Phil,Close,30-May-23,05-Jul-23,Production Technician II,phil.close@bilearner.com,Voluntarily Terminated,Contract,Rich together bad his agent blue.,Production       ,17-11-1983,Male,2169,3
237,Carley,Waters,11-May-23,05-Jul-23,Production Technician II,carley.waters@bilearner.com,Leave of Absence,Part-Time,Rate pick despite too happy.,Production       ,23-07-1946,Female,25099,3
238,Maximus,Mcdowell,01-Jan-23,05-Jul-23,Area Sales Manager,maximus.mcdowell@bilearner.com,Active,Part-Time,Game reach not save individual.,Sales,15-01-1943,Male,96396,1
239,Lola,Hensley,18-Jun-19,05-Jul-23,Production Technician II,lola.hensley@bilearner.com,Active,Contract,Best candidate this seem soldier summer.,Production       ,01-01-1949,Female,67662,3
240,Debra,Houlihan,27-Nov-20,05-Jul-23,Director of Sales,debra.houlihan@bilearner.com,Active,Full-Time,Such physical more himself movie.,Sales,16-04-1942,Female,2908,2
241,Makai,Nolan,15-Feb-21,05-Jun-21,Area Sales Manager,makai.nolan@bilearner.com,Active,Full-Time,This cost difficult. Time meet should.,IT/IS,14-11-1994,Male,5156,3
